23 7519062.5270 4698303.7440 655.4843 "100MURI"
79 7519020.4490 4698286.1300 652.7573 "A5032"
86 7519062.5420 4698303.7440 655.5176 "AA16"
92 7519020.4490 4698286.1610 652.7820 "B5032"
