38884 7519076.1460 4698227.3760 653.8970 "38884"
38885 7519063.2560 4698232.4460 654.2000 "38885"
38888 7519052.6760 4698232.6860 652.8050 "38888"
38889 7519031.7060 4698235.1170 0.0000 "38889"
38894 7519026.3050 4698204.8090 652.2610 "38894"
38900 7519047.4310 4698104.2830 664.9350 "38900"
38901 7519006.8810 4698108.8940 664.3020 "38901"
38902 7519018.2530 4698162.4810 657.7200 "38902"
48053 7519079.9900 4698224.9000 653.8680 "48053"
48054 7519075.7700 4698205.1500 653.6610 "48054"
48055 7519068.2200 4698166.7900 656.1060 "48055"
48056 7519062.2300 4698137.5500 661.3180 "48056"
48057 7519055.3800 4698101.9500 666.2650 "48057"
48058 7519071.7320 4698184.6350 653.8520 "48058"
