145 7519004.5440 4698286.1600 651.9210 "5031"
146 7519006.9220 4698108.2520 664.6140 "5001"
147 7519047.1880 4698104.2220 664.9350 "5016"
38876 7518959.7380 4698282.4080 0.0000 "38876"
38879 7519020.4380 4698286.1150 652.7822 "38879"
38884 7519076.1460 4698227.3760 653.8970 "38884"
38885 7519063.2560 4698232.4460 654.2000 "38885"
38889 7519031.7060 4698235.1170 0.0000 "38889"
38890 7519013.7660 4698238.2380 651.0800 "38890"
38891 7519017.4070 4698265.9460 652.0130 "38891"
38894 7519026.3050 4698204.8090 652.2610 "38894"
38902 7519018.2530 4698162.4810 657.7200 "38902"
38938 7519004.9140 4698240.5430 650.2570 "38938"
38942 7518983.7200 4698246.6300 0.0000 "38942"
38951 7518958.5170 4698256.3200 0.0000 "38951"
48053 7519079.9900 4698224.9000 653.8680 "48053"
48054 7519075.7700 4698205.1500 653.6610 "48054"
48055 7519068.2200 4698166.7900 656.1060 "48055"
48056 7519062.2300 4698137.5500 661.3180 "48056"
48057 7519055.3800 4698101.9500 666.2650 "48057"
48058 7519071.7320 4698184.6350 653.8520 "48058"
