8,7518986.361,4698284.637
42,7519033.762,4698105.566
43,7519010.544,4698107.89
38876,7518959.738,4698282.408
38889,7519031.706,4698235.117
38942,7518983.72,4698246.63
38950,7518983.555,4698248.467
38951,7518958.517,4698256.32
